4088,D081,7BFD,3AF5
4089,D080,6BFA,5CF5
408A,D083,6EFA,56F5
408B,D082,3F26,4415
408C,D085,5B0A,31F5
408D,D084,DFE7,9E15
408E,D087,9B0D,4015
408F,D086,DDE7,4D15
4090,D099,78D4,883C
4091,D098,B4B2,C94C
4092,D09B,1D80,4435
4093,D09A,9B44,7836
4094,D09D,68D3,A346
4095,D09C,D4B9,2830
4096,D09F,E4B0,E34C
4097,D09E,3D85,0940
4098,D091,2B4F,1340
4099,D090,0B41,5945
409A,D093,5B43,6946
409B,D092,A4B5,B43C
409C,D095,C8D1,3345
409D,D094,4D89,9835
409E,D097,88DF,D436
409F,D096,FD82,F430
40A0,D0A9,9B8D,24A1
40A1,D0A8,FB88,03D1
40A2,D0AB,EBBC,9D75
40A3,D0AA,7BBD,94A3
40A4,D0AD,5B8A,53B5
40A5,D0AC,4B87,2DA1
40A6,D0AF,1B8C,03B0
40A7,D0AE,ABB6,0AD1
40A8,D0A1,8BBB,0AB0
40A9,D0A0,CBBE,5AD3
40AA,D0A3,6BBA,53D3
40AB,D0A2,3B86,2470
40AC,D0A5,0B8E,5AB5
40AD,D0A4,DBB7,9DA3
40AE,D0A7,2B8B,9475
40AF,D0A6,BBB8,2D70
40B0,D0B9,5B3A,09D2
40B1,D0B8,1D9C,29A2
40B2,D0BB,EA7C,3AD9
40B3,D0BA,6BAA,59D9
40B4,D0BD,573A,43A9
40B5,D0BC,3D96,07D2
40B6,D0BF,1A9C,F3A2
40B7,D0BE,AA76,27A2
40B8,D0B1,CBAE,FAA2
40B9,D0B0,C7AE,97A9
40BA,D0B3,67AA,99A9
40BB,D0B2,3A96,13D2
40BC,D0B5,073E,4AA9
40BD,D0B4,AD76,57D9
40BE,D0B7,0B3E,33D9
40BF,D0B6,ED7C,1AD2
40C0,D0C9,72F4,7856
40C1,D0C8,D4E9,6906
40C2,D0CB,3D25,4055
40C3,D0CA,9E04,7256
40C4,D0CD,62F3,A506
40C5,D0CC,D0E9,9855
40C6,D0CF,A4E5,A306
40C7,D0CE,3F25,5905
40C8,D0C1,9B04,3305
40C9,D0C0,5B03,5605
40CA,D0C3,5E03,6606
40CB,D0C2,A0E5,D456
40CC,D0C5,68F3,3505
40CD,D0C4,4F29,9255
40CE,D0C7,78F4,D056
40CF,D0C6,4D29,4455
40D0,D0D9,6873,C34B
40D1,D0D8,E870,833B
40D2,D0DB,1790,5389
40D3,D0DA,5B93,634D
40D4,D0DD,6973,7397
40D5,D0DC,A875,034F
40D6,D0DF,E970,8398
40D7,D0DE,3795,233F
40D8,D0D1,0B91,2392
40D9,D0D0,0791,9334
40DA,D0D3,5793,733D
40DB,D0D2,A975,C388
40DC,D0D5,C971,9399
40DD,D0D4,3B95,5344
40DE,D0D7,C871,6387
40DF,D0D6,1B90,0382
40E0,D0E9,5B9A,03DF
40E1,D0E8,1B9C,23AF
40E2,D0EB,E77C,5AB9
40E3,D0EA,6B7A,53D4
40E4,D0ED,579A,9379
40E5,D0EC,3B96,0ADF
40E6,D0EF,179C,2372
40E7,D0EE,A776,2AAF
40E8,D0E1,CB7E,2A72
40E9,D0E0,C77E,9AA4
40EA,D0E3,677A,93A4
40EB,D0E2,3796,03B2
40EC,D0E5,079E,9A79
40ED,D0E4,AB76,5AD4
40EE,D0E7,0B9E,53B9
40EF,D0E6,EB7C,0AB2
40F0,D0F9,5E5A,59F9
40F1,D0F8,3D66,9919
40F2,D0FB,AAC6,31F9
40F3,D0FA,6E1A,56F9
40F4,D0FD,5C5A,4519
40F5,D0FC,3F66,57F9
40F6,D0FF,3A66,4319
40F7,D0FE,A1C6,9719
40F8,D0F1,6B1A,4A19
40F9,D0F0,671A,9C19
40FA,D0F3,6C1A,9619
40FB,D0F2,3166,33F9
40FC,D0F5,575A,4119
40FD,D0F4,AFC6,5CF9
40FE,D0F7,5B5A,35F9
40FF,D0F6,ADC6,3AF9
4100,D109,5056,A704
4101,D108,345A,D754
4102,D10B,AA5A,55ED
4103,D10A,6F56,AC04
4104,D10D,5556,7164
4105,D10C,305A,39FD
4106,D10F,335A,7A64
4107,D10E,A15A,491D
4108,D101,6D56,93CD
4109,D100,6A56,461D
410A,D103,6156,DC54
410B,D102,355A,6A24
410C,D105,5356,95CD
410D,D104,AF5A,36FD
410E,D107,5456,6124
410F,D106,AD5A,53ED
4110,D119,A0CA,67E9
4111,D118,A8CA,77C9
4112,D11B,A963,3CF7
4113,D11A,A063,6CE9
4114,D11D,A5CA,DC19
4115,D11C,A2CA,57E7
4116,D11F,A9CA,D719
4117,D11E,A663,97C7
4118,D111,A463,4717
4119,D110,A363,9CC7
411A,D113,A563,7CC9
411B,D112,A6CA,A7F9
411C,D115,A3CA,4C17
411D,D114,A263,5CE7
411E,D117,A4CA,ACF9
411F,D116,A863,37F7
4120,D129,9007,DB53
4121,D128,440D,A703
4122,D12B,AD0A,90CA
4123,D12A,7F07,DE53
4124,D12D,5006,6123
4125,D12C,400D,481A
4126,D12F,340A,6A23
4127,D12E,AF0A,39FA
4128,D121,7D07,53EA
4129,D120,6D06,36FA
412A,D123,6F06,AC03
412B,D122,300A,7D63
412C,D125,5406,55EA
412D,D124,DF0D,421A
412E,D127,9407,7F63
412F,D126,DD0D,94CA
4130,D139,A47A,C7B2
4131,D138,E87E,8772
4132,D13B,E991,37D7
4133,D13A,A493,67B9
4134,D13D,A37A,D7A9
4135,D13C,A87A,07B8
4136,D13F,E97E,B7A2
4137,D13E,A993,2778
4138,D131,E491,F7A8
4139,D130,E391,9777
413A,D133,A393,7779
413B,D132,A97A,E7D2
413C,D135,E37E,47A7
413D,D134,A893,57B7
413E,D137,E47E,A7D9
413F,D136,E891,17D8
4140,D149,74D7,BBA1
4141,D148,B4DB,E7D1
4142,D14B,E441,9D7A
4143,D14A,7449,DBA3
4144,D14D,64D6,6AB3
4145,D14C,D4DD,FBAE
4146,D14F,E4DE,CAB1
4147,D14E,A443,17DE
4148,D141,8442,0ABE
4149,D140,C440,37DA
414A,D143,6445,A7D3
414B,D142,A4DA,8D71
414C,D145,C4DC,5ABA
414D,D144,D444,4BAA
414E,D147,84D8,7D73
414F,D146,B44F,2D7E
4150,D159,448D,8B90
4151,D158,F88B,C780
4152,D15B,EB8E,48A6
4153,D15A,DD8D,7B95
4154,D15D,348A,A745
4155,D15C,488D,287C
4156,D15F,188E,E740
4157,D15E,AB8A,09BC
4158,D151,BD8B,19DC
4159,D150,ED8E,59B6
415A,D153,AD8A,6785
415B,D152,388A,BB30
415C,D155,148E,39D6
415D,D154,DB8D,9876
415E,D157,F48B,DB35
415F,D156,BB8B,F8AC
4160,D169,6016,A7F4
4161,D168,A41A,D714
4162,D16B,A353,51ED
4163,D16A,6055,ACF4
4164,D16D,6516,71C4
4165,D16C,A01A,37FD
4166,D16F,A31A,7AC4
4167,D16E,A553,471D
4168,D161,6455,9ACD
4169,D160,6355,4C1D
416A,D163,6555,DC14
416B,D162,A51A,6AE4
416C,D165,6316,91CD
416D,D164,A053,3CFD
416E,D167,6416,61E4
416F,D166,A453,5AED
4170,D179,70F7,DB13
4171,D178,D4FD,A7F3
4172,D17B,A403,9FCA
4173,D17A,7009,DE13
4174,D17D,60F6,61E3
4175,D17C,D0FD,4B1A
4176,D17F,A4FA,6AE3
4177,D17E,A003,37FA
4178,D171,7409,5AEA
4179,D170,6405,3CFA
417A,D173,6005,ACF3
417B,D172,A0FA,7DC3
417C,D175,64F6,51EA
417D,D174,D004,4E1A
417E,D177,74F7,7FC3
417F,D176,D404,9DCA
4180,D189,402D,7B65
4181,D188,482D,6725
4182,D18B,AB2A,4216
4183,D18A,DF2D,7E65
4184,D18D,302A,AC05
4185,D18C,422D,98C6
4186,D18F,382A,A705
4187,D18E,AE2A,59E6
4188,D181,DD2D,39F6
4189,D180,AD2A,56E6
418A,D183,AF2A,6C25
418B,D182,322A,DB55
418C,D185,342A,36F6
418D,D184,DE2D,92C6
418E,D187,442D,DE55
418F,D186,DB2D,4816
4190,D199,D4BD,8B70
4191,D198,B8BB,C7B0
4192,D19B,E881,4BA6
4193,D19A,D484,7B75
4194,D19D,A4BA,A7D5
4195,D19C,D8BD,2B7C
4196,D19F,E8BE,E7D0
4197,D19E,A883,07BC
4198,D191,B48F,17DC
4199,D190,E481,57B6
419A,D193,A483,67B5
419B,D192,A8BA,BBA0
419C,D195,E4BE,37D6
419D,D194,D884,9B76
419E,D197,B4BB,DBA5
419F,D196,B88F,FBAC
41A0,D1A9,9447,BB31
41A1,D1A8,F44B,E741
41A2,D1AB,ED4E,947A
41A3,D1AA,7D47,DB33
41A4,D1AD,5446,6A83
41A5,D1AC,444D,F8AE
41A6,D1AF,144E,CA81
41A7,D1AE,AD4A,19DE
41A8,D1A1,8D48,03BE
41A9,D1A0,CD4C,39DA
41AA,D1A3,6D46,A743
41AB,D1A2,344A,8D91
41AC,D1A5,044C,53BA
41AD,D1A4,DD4D,48AA
41AE,D1A7,2448,7D93
41AF,D1A6,BD4B,247E
41B0,D1B9,349A,C782
41B1,D1B8,189E,8792
41B2,D1BB,E79E,39D7
41B3,D1BA,AD9A,6789
41B4,D1BD,339A,D739
41B5,D1BC,389A,09B8
41B6,D1BF,199E,B732
41B7,D1BE,A79A,2978
41B8,D1B1,ED9E,F9A8
41B9,D1B0,EA9E,9977
41BA,D1B3,AA9A,7799
41BB,D1B2,399A,E742
41BC,D1B5,139E,49A7
41BD,D1B4,AB9A,59B7
41BE,D1B7,149E,A749
41BF,D1B6,EB9E,19D8
41C0,D1C9,D0ED,7BC5
41C1,D1C8,D8ED,67E5
41C2,D1CB,A823,4E16
41C3,D1CA,D024,7EC5
41C4,D1CD,A0EA,ACF5
41C5,D1CC,D2ED,9BC6
41C6,D1CF,A8EA,A7F5
41C7,D1CE,A223,57E6
41C8,D1C1,D424,37F6
41C9,D1C0,A423,5CE6
41CA,D1C3,A023,6CE5
41CB,D1C2,A2EA,DB15
41CC,D1C5,A4EA,3CF6
41CD,D1C4,D224,9EC6
41CE,D1C7,D4ED,DE15
41CF,D1C6,D824,4B16
41D0,D1D9,64A6,E7DF
41D1,D1D8,E4AE,B7AF
41D2,D1DB,E331,5ABD
41D3,D1DA,6435,A7D4
41D4,D1DD,63A6,7A74
41D5,D1DC,A4AA,17DB
41D6,D1DF,E3AE,8A7F
41D7,D1DE,A333,F7AB
41D8,D1D1,C430,2A7B
41D9,D1D0,C330,47AD
41DA,D1D3,6335,D7A4
41DB,D1D2,A3AA,CABF
41DC,D1D5,C3AC,9A7D
41DD,D1D4,A433,37DD
41DE,D1D7,C4AC,6AB4
41DF,D1D6,E431,0ABB
41E0,D1E9,5436,E74F
41E1,D1E8,143E,B73F
41E2,D1EB,EA3E,53BD
41E3,D1EA,6D36,A744
41E4,D1ED,5336,7A94
41E5,D1EC,343A,19DB
41E6,D1EF,133E,8A9F
41E7,D1EE,AA3A,F9AB
41E8,D1E1,CD3C,237B
41E9,D1E0,CA3C,49AD
41EA,D1E3,6A36,D734
41EB,D1E2,333A,CA8F
41EC,D1E5,033C,937D
41ED,D1E4,AD3A,39DD
41EE,D1E7,043C,6A84
41EF,D1E6,ED3E,03BB
41F0,D1F9,306A,6729
41F1,D1F8,386A,7769
41F2,D1FB,A76A,36F7
41F3,D1FA,AF6A,6C29
41F4,D1FD,356A,DC59
41F5,D1FC,326A,59E7
41F6,D1FF,396A,D759
41F7,D1FE,AC6A,99C7
41F8,D1F1,AD6A,4917
41F9,D1F0,AA6A,96C7
41FA,D1F3,A16A,7C69
41FB,D1F2,366A,A709
41FC,D1F5,336A,4617
41FD,D1F4,AE6A,56E7
41FE,D1F7,346A,AC09
41FF,D1F6,AB6A,39F7
4200,D209,9C2A,54F4
4201,D208,4726,93F4
4202,D20B,ABC7,5FE9
4203,D20A,7CEA,50F4
4204,D20D,5E6D,95E9
4205,D20C,4C26,5DF4
4206,D20F,3B67,93E9
4207,D20E,AEC7,9AF4
4208,D201,77EA,9AE9
4209,D200,6BCD,91F4
420A,D203,6ECD,95F4
420B,D202,3E67,54E9
420C,D205,5B6D,91E9
420D,D204,DCE6,5FF4
420E,D207,972A,50E9
420F,D206,D7E6,5DE9
4210,D219,76F3,6807
4211,D218,D3E5,7907
4212,D21B,3D69,3009
4213,D21A,9C03,6207
4214,D21D,6214,D507
4215,D21C,D5E5,5809
4216,D21F,A4C9,D307
4217,D21E,3F69,9909
4218,D211,9703,4309
4219,D210,5B54,9609
421A,D213,5E54,7607
421B,D212,A0C9,A407
421C,D215,6814,4509
421D,D214,4125,5209
421E,D217,79F3,A007
421F,D216,4A25,3409
4220,D229,9C6A,9414
4221,D228,4766,94F3
4222,D22B,A7C7,9FC9
4223,D22A,7CCA,9014
4224,D22D,5C6D,90E5
4225,D22C,4C66,9D14
4226,D22F,3767,94E5
4227,D22E,ACC7,9DF3
4228,D221,77CA,9DE5
4229,D220,67CD,9FF3
422A,D223,6CCD,90F3
422B,D222,3C67,94C9
422C,D225,576D,9FE5
422D,D224,DCC6,9F14
422E,D227,976A,90C9
422F,D226,D7C6,9DC9
4230,D239,79D3,C848
4231,D238,B3B0,8948
4232,D23B,1D92,3449
4233,D23A,9743,6847
4234,D23D,68A4,D347
4235,D23C,D3B5,0842
4236,D23F,E472,B348
4237,D23E,3D99,2942
4238,D231,2741,F342
4239,D230,0B3F,9949
423A,D233,5B34,7947
423B,D232,A479,E448
423C,D235,C8AF,4349
423D,D234,4A85,5849
423E,D237,89D1,A447
423F,D236,FA80,1442
4240,D249,7973,843B
4241,D248,B970,844E
4242,D24B,1792,9499
4243,D24A,9793,743D
4244,D24D,6974,7486
4245,D24C,D975,243F
4246,D24F,E972,848C
4247,D24E,3799,2441
4248,D241,2791,2480
4249,D240,079F,9443
424A,D243,5794,744A
424B,D242,A979,8498
424C,D245,C97F,9485
424D,D244,4795,9434
424E,D247,8971,7497
424F,D246,F790,2492
4250,D259,973A,28A2
4251,D258,FA9C,28D0
4252,D25B,EA78,4DA9
4253,D25A,77AA,98A9
4254,D25D,573D,44D5
4255,D25C,4A96,2BA2
4256,D25F,1A98,F4D0
4257,D25E,AA77,2BD0
4258,D251,87AE,FDD0
4259,D250,C7AB,9BD5
425A,D253,67AD,98D5
425B,D252,3A97,F4A2
425C,D255,073B,4DD5
425D,D254,DA76,9BA9
425E,D257,273E,44A9
425F,D256,BA7C,FDA2
4260,D269,76E3,640D
4261,D268,D9E5,730D
4262,D26B,3B69,5029
4263,D26A,9C23,600D
4264,D26D,62C4,7527
4265,D26C,D6E5,5404
4266,D26F,A8C9,7327
4267,D26E,3E69,9304
4268,D261,9723,9329
4269,D260,5B64,9504
426A,D263,5E64,750D
426B,D262,A2C9,6427
426C,D265,68C4,9529
426D,D264,4C25,5004
426E,D267,79E3,6027
426F,D266,4725,5429
4270,D279,76C3,745D
4271,D278,D9C5,740A
4272,D27B,3769,9069
4273,D27A,9C63,705D
4274,D27D,66C4,7026
4275,D27C,D6C5,9454
4276,D27F,A9C9,7426
4277,D27E,3C69,9403
4278,D271,9763,9425
4279,D270,5764,9003
427A,D273,5C64,700A
427B,D272,A6C9,7467
427C,D275,69C4,9025
427D,D274,4C65,9054
427E,D277,79C3,7067
427F,D276,4765,9469
4280,D289,9C5A,9819
4281,D288,4A66,98F5
4282,D28B,AAC7,4F19
4283,D28A,7C1A,9219
4284,D28D,5C5D,40F5
4285,D28C,4166,9B19
4286,D28F,3A67,44F5
4287,D28E,A1C7,9BF5
4288,D281,771A,4DF5
4289,D280,671D,9EF5
428A,D283,6C1D,92F5
428B,D282,3167,4419
428C,D285,575D,4FF5
428D,D284,D1C6,9E19
428E,D287,975A,4019
428F,D286,DAC6,4D19
4290,D299,79A3,8838
4291,D298,B370,884C
4292,D29B,1A92,4439
4293,D29A,9733,7837
4294,D29D,69A4,D446
4295,D29C,D375,2832
4296,D29F,E372,B44C
4297,D29E,3A99,2840
4298,D291,2731,F440
4299,D290,073F,9845
429A,D293,5734,7846
429B,D292,A379,B438
429C,D295,C9AF,4445
429D,D294,4A95,9839
429E,D297,89A1,D437
429F,D296,FA90,F432
42A0,D2A9,979A,24AF
42A1,D2A8,F79C,24D1
42A2,D2AB,E778,9D79
42A3,D2AA,777A,94A4
42A4,D2AD,579D,94B5
42A5,D2AC,4796,2DAF
42A6,D2AF,1798,24B0
42A7,D2AE,A777,2DD1
42A8,D2A1,877E,2DB0
42A9,D2A0,C77B,9DD3
42AA,D2A3,677D,94D3
42AB,D2A2,3797,2472
42AC,D2A5,079B,9DB5
42AD,D2A4,D776,9DA4
42AE,D2A7,279E,9479
42AF,D2A6,B77C,2D72
42B0,D2B9,974A,08D2
42B1,D2B8,FA8C,29D2
42B2,D2BB,ED78,3DD9
42B3,D2BA,77DA,58D9
42B4,D2BD,5B3D,43D9
42B5,D2BC,4A86,0BD2
42B6,D2BF,1D98,F3D2
42B7,D2BE,AD77,27D2
42B8,D2B1,87DE,FAD2
42B9,D2B0,CBAB,97D9
42BA,D2B3,6BAD,99D9
42BB,D2B2,3D97,14D2
42BC,D2B5,0B3B,4AD9
42BD,D2B4,DAB6,5BD9
42BE,D2B7,274E,34D9
42BF,D2B6,BABC,1DD2
42C0,D2C9,7613,7857
42C1,D2C8,D3C5,7806
42C2,D2CB,3A69,4059
42C3,D2CA,9C53,7257
42C4,D2CD,6614,D006
42C5,D2CC,D5C5,9859
42C6,D2CF,A3C9,D406
42C7,D2CE,3169,9805
42C8,D2C1,9753,4405
42C9,D2C0,5754,9205
42CA,D2C3,5C54,7206
42CB,D2C2,A5C9,D457
42CC,D2C5,6914,4005
42CD,D2C4,4165,9259
42CE,D2C7,7913,D057
42CF,D2C6,4A65,4459
42D0,D2D9,79B3,C44B
42D1,D2D8,B9B0,834B
42D2,D2DB,1B92,5489
42D3,D2DA,9783,644D
42D4,D2DD,6874,7387
42D5,D2DC,D9B5,044F
42D6,D2DF,E872,8388
42D7,D2DE,3B99,234F
42D8,D2D1,2781,2382
42D9,D2D0,0B9F,9344
42DA,D2D3,5B94,734D
42DB,D2D2,A879,C488
42DC,D2D5,C87F,9389
42DD,D2D4,4785,5444
42DE,D2D7,89B1,6487
42DF,D2D6,F780,0482
42E0,D2E9,978A,04DF
42E1,D2E8,F78C,23DF
42E2,D2EB,EB78,5DB9
42E3,D2EA,77BA,54D4
42E4,D2ED,5B9D,93B9
42E5,D2EC,4786,0DDF
42E6,D2EF,1B98,23B2
42E7,D2EE,AB77,2ADF
42E8,D2E1,87BE,2AB2
42E9,D2E0,CB7B,9AD4
42EA,D2E3,6B7D,93D4
42EB,D2E2,3B97,04B2
42EC,D2E5,0B9B,9AB9
42ED,D2E4,D7B6,5DD4
42EE,D2E7,278E,54B9
42EF,D2E6,B7BC,0DB2
42F0,D2F9,9C0A,58F9
42F1,D2F8,4A26,99F9
42F2,D2FB,ADC7,3FF9
42F3,D2FA,7CFA,52F9
42F4,D2FD,5E5D,45F9
42F5,D2FC,4126,5BF9
42F6,D2FF,3D67,43F9
42F7,D2FE,AFC7,97F9
42F8,D2F1,77FA,4AF9
42F9,D2F0,6B1D,9CF9
42FA,D2F3,6E1D,96F9
42FB,D2F2,3F67,34F9
42FC,D2F5,5B5D,41F9
42FD,D2F4,D1E6,5EF9
42FE,D2F7,970A,30F9
42FF,D2F6,DAE6,3DF9
4300,D309,545C,EC44
4301,D308,103A,BC34
4302,D30B,E13A,53EB
4303,D30A,6D5C,A70F
4304,D30D,535C,7A6F
4305,D30C,345E,16DD
4306,D30F,153A,8194
4307,D30E,AA5E,F6AD
4308,D301,CF36,257D
4309,D300,C136,491B
430A,D303,6A5C,D75F
430B,D302,335E,C184
430C,D305,0536,93CB
430D,D304,AD5E,39FB
430E,D307,0036,6A2F
430F,D306,EF3A,05BD
4310,D319,A4CE,CCB9
4311,D318,E27A,8C79
4312,D31B,E693,37F8
4313,D31A,A461,67E2
4314,D31D,A3CE,D712
4315,D31C,A8CE,0CB7
4316,D31F,E67A,BCA9
4317,D31E,A961,2C77
4318,D311,E093,FCA7
4319,D310,E593,97C8
431A,D313,A361,77C2
431B,D312,A9CE,ECD9
431C,D315,E57A,4718
431D,D314,A861,57E8
431E,D317,E07A,A7F2
431F,D316,E293,1CD7
4320,D329,9408,BE33
4321,D328,F04D,EC43
4322,D32B,EF4A,94CE
4323,D32A,7D08,DB51
4324,D32D,540C,6A21
4325,D32C,440B,F2AA
4326,D32F,104A,C183
4327,D32E,AD0E,16DA
4328,D321,8F47,05BA
4329,D320,CF46,39FE
432A,D323,6D0C,A701
432B,D322,340E,8F93
432C,D325,0046,53EE
432D,D324,DD0B,481E
432E,D327,2047,7D61
432F,D326,BF4D,207A
4330,D339,A0CE,CCE9
4331,D338,E2CA,8CC9
4332,D33B,E663,3CF8
4333,D33A,A061,6CE2
4334,D33D,A5CE,DC12
4335,D33C,A2CE,0CE7
4336,D33F,E6CA,BC19
4337,D33E,A661,2CC7
4338,D331,E063,FC17
4339,D330,E563,9CC8
433A,D333,A561,7CC2
433B,D332,A6CE,ECF9
433C,D335,E5CA,4C18
433D,D334,A261,5CE8
433E,D337,E0CA,ACF2
433F,D336,E263,1CF7
4340,D349,70F8,BE13
4341,D348,B0FD,ECF3
4342,D34B,E003,9FCE
4343,D34A,7002,DE11
4344,D34D,60FC,61E1
4345,D34C,D0FB,FE1A
4346,D34F,E0FA,C1E3
4347,D34E,A001,1CFA
4348,D341,8009,01EA
4349,D340,C005,3CFE
434A,D343,6000,ACF1
434B,D342,A0FE,8FC3
434C,D345,C0F6,51EE
434D,D344,D00F,4E1E
434E,D347,80F7,7FC1
434F,D346,B004,2FCA
4350,D359,402B,8E65
4351,D358,F22D,CC25
4352,D35B,EE2A,421C
4353,D35A,DF2B,7E60
4354,D35D,302E,AC00
4355,D35C,422B,22C6
4356,D35F,122A,EC05
4357,D35E,AE2E,06E6
4358,D351,BF2D,16F6
4359,D350,EF2A,56EC
435A,D353,AF2E,6C20
435B,D352,322E,BE55
435C,D355,102A,36FC
435D,D354,DE2B,92CC
435E,D357,F02D,DE50
435F,D356,BE2D,F216
4360,D369,641C,ECD4
4361,D368,E0AA,BCA4
4362,D36B,E533,5AEB
4363,D36A,6450,A7FF
4364,D36D,631C,7ACF
4365,D36C,A41E,1CDD
4366,D36F,E5AA,8174
4367,D36E,A351,FCAD
4368,D361,C035,217D
4369,D360,C535,471B
436A,D363,6350,D71F
436B,D362,A31E,C1B4
436C,D365,C5A6,9ACB
436D,D364,A451,37FB
436E,D367,C0A6,6AEF
436F,D366,E033,01BD
4370,D379,74F8,BEA3
4371,D378,B0DD,ECD3
4372,D37B,E043,9DCE
4373,D37A,7402,DB11
4374,D37D,64FC,6AE1
4375,D37C,D4FB,FEAA
4376,D37F,E0DA,C1B3
4377,D37E,A401,1CDA
4378,D371,8049,01BA
4379,D370,C045,37FE
437A,D373,6400,A7F1
437B,D372,A4FE,8F73
437C,D375,C0D6,5AEE
437D,D374,D40F,4B1E
437E,D377,80D7,7DC1
437F,D376,B044,2F7A
4380,D389,442B,8E95
4381,D388,F28D,CC85
4382,D38B,EE8A,481C
4383,D38A,DD2B,7B60
4384,D38D,342E,A700
4385,D38C,482B,2276
4386,D38F,128A,EC45
4387,D38E,AB2E,06B6
4388,D381,BF8D,16D6
4389,D380,EF8A,59EC
438A,D383,AD2E,6720
438B,D382,382E,BE35
438C,D385,108A,39FC
438D,D384,DB2B,98CC
438E,D387,F08D,DB50
438F,D386,BE8D,F2A6
4390,D399,D0EB,8EC5
4391,D398,B2ED,CCE5
4392,D39B,E223,4E1C
4393,D39A,D02F,7EC0
4394,D39D,A0EE,ACF0
4395,D39C,D2EB,2EC6
4396,D39F,E2EA,ECF5
4397,D39E,A221,0CE6
4398,D391,B024,1CF6
4399,D390,E023,5CEC
439A,D393,A021,6CE0
439B,D392,A2EE,BE15
439C,D395,E0EA,3CFC
439D,D394,D22F,9ECC
439E,D397,B0ED,DE10
439F,D396,B224,FE16
43A0,D3A9,9008,BE53
43A1,D3A8,F00D,EC03
43A2,D3AB,EF0A,90CE
43A3,D3AA,7F08,DE51
43A4,D3AD,500C,6121
43A5,D3AC,400B,F21A
43A6,D3AF,100A,C123
43A7,D3AE,AF0E,16FA
43A8,D3A1,8F07,05EA
43A9,D3A0,CF06,36FE
43AA,D3A3,6F0C,AC01
43AB,D3A2,300E,8F63
43AC,D3A5,0006,55EE
43AD,D3A4,DF0B,421E
43AE,D3A7,2007,7F61
43AF,D3A6,BF0D,20CA
43B0,D3B9,306E,CC29
43B1,D3B8,126A,8C69
43B2,D3BB,EC6A,36F8
43B3,D3BA,AF6E,6C22
43B4,D3BD,356E,DC52
43B5,D3BC,326E,06E7
43B6,D3BF,166A,BC59
43B7,D3BE,AC6E,26C7
43B8,D3B1,EF6A,F617
43B9,D3B0,E16A,96C8
43BA,D3B3,A16E,7C62
43BB,D3B2,366E,EC09
43BC,D3B5,156A,4618
43BD,D3B4,AE6E,56E8
43BE,D3B7,106A,AC02
43BF,D3B6,EE6A,16F7
43C0,D3C9,D4EB,8E75
43C1,D3C8,B2BD,CCB5
43C2,D3CB,E283,4B1C
43C3,D3CA,D42F,7BC0
43C4,D3CD,A4EE,A7F0
43C5,D3CC,D8EB,2E76
43C6,D3CF,E2BA,ECD5
43C7,D3CE,A821,0CB6
43C8,D3C1,B084,1CD6
43C9,D3C0,E083,57EC
43CA,D3C3,A421,67E0
43CB,D3C2,A8EE,BEA5
43CC,D3C5,E0BA,37FC
43CD,D3C4,D82F,9BCC
43CE,D3C7,B0BD,DB10
43CF,D3C6,B284,FEA6
43D0,D3D9,601C,ECF4
43D1,D3D8,E01A,BC14
43D2,D3DB,E553,51EB
43D3,D3DA,6050,ACFF
43D4,D3DD,651C,71CF
43D5,D3DC,A01E,1CFD
43D6,D3DF,E51A,81C4
43D7,D3DE,A551,FC1D
43D8,D3D1,C055,21CD
43D9,D3D0,C555,4C1B
43DA,D3D3,6550,DC1F
43DB,D3D2,A51E,C1E4
43DC,D3D5,C516,91CB
43DD,D3D4,A051,3CFB
43DE,D3D7,C016,61EF
43DF,D3D6,E053,01ED
43E0,D3E9,505C,EC04
43E1,D3E8,105A,BC54
43E2,D3EB,E15A,55EB
43E3,D3EA,6F5C,AC0F
43E4,D3ED,555C,716F
43E5,D3EC,305E,16FD
43E6,D3EF,155A,8164
43E7,D3EE,A15E,F61D
43E8,D3E1,CF56,25CD
43E9,D3E0,C156,461B
43EA,D3E3,615C,DC5F
43EB,D3E2,355E,C124
43EC,D3E5,0556,95CB
43ED,D3E4,AF5E,36FB
43EE,D3E7,0056,612F
43EF,D3E6,EF5A,05ED
43F0,D3F9,346E,CC89
43F1,D3F8,129A,8C99
43F2,D3FB,EC9A,39F8
43F3,D3FA,AD6E,6722
43F4,D3FD,336E,D752
43F5,D3FC,386E,06B7
43F6,D3FF,169A,BC39
43F7,D3FE,A76E,2677
43F8,D3F1,EF9A,F6A7
43F9,D3F0,E19A,99C8
43FA,D3F3,AA6E,7762
43FB,D3F2,396E,EC49
43FC,D3F5,159A,4918
43FD,D3F4,AB6E,59E8
43FE,D3F7,109A,A702
43FF,D3F6,EE9A,16D7
4400,D409,992E,CF44
4401,D408,F686,8144
4402,D40B,EE97,54E8
4403,D40A,772E,6D0F
4404,D40D,586B,7A22
4405,D40C,492C,00DD
4406,D40F,1297,8189
4407,D40E,AB68,25DD
4408,D401,8C8A,25B7
4409,D400,CE9D,93FB
440A,D403,6B6B,7A0F
440B,D402,3868,CF89
440C,D405,029D,93E8
440D,D404,D72C,54FB
440E,D407,268A,6D22
440F,D406,BC86,00B7
4410,D419,79FE,CED9
4411,D418,B5B6,8CD9
4412,D41B,E099,3DF8
4413,D41A,7901,6BF2
4414,D41D,681B,DAF2
4415,D41C,D3EC,0ED7
